JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2402415.4940,4.03,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402416.4640,4.08,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402420.4140,4.00,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402421.4740,4.08,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402422.4140,3.90,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402423.4340,3.58,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402424.4040,3.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402425.4040,3.95,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402428.4340,3.48,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402431.4440,4.03,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402434.4140,3.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402438.4240,3.96,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402440.4240,3.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402445.4740,3.63,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402447.4740,4.00,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402448.4240,4.06,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402450.4440,3.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402450.4840,3.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402451.4040,3.80,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402454.4240,4.04,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402458.3940,4.05,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402468.4140,4.02,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402469.4140,4.03,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402470.4240,3.88,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402473.3940,3.92,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402486.3840,4.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402487.4240,3.45,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402488.3340,3.62,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402489.3940,3.85,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402492.4140,3.65,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402494.3140,3.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402495.3540,3.90,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402496.3840,4.03,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402497.3940,3.92,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402500.3640,3.80,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402501.4140,4.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402502.2940,4.00,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402504.3240,3.58,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402517.3140,4.08,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402523.3140,4.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402526.3340,3.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402554.2840,3.90,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402564.3940,3.88,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402584.2240,3.48,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402586.2240,3.80,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402593.2240,4.30,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402593.4440,4.20,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402594.2040,3.88,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402606.2640,3.63,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402614.2740,4.11,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402620.2640,4.25,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402620.4240,4.25,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402621.3240,3.55,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402623.2840,3.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402625.3340,4.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402626.2740,4.00,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402628.2940,3.68,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402630.2440,4.15,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402632.2840,3.45,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402641.3240,4.15,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402645.3340,3.72,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402645.3740,3.80,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402646.5040,4.05,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402646.5540,4.00,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402647.2840,4.20,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402652.4640,4.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402657.5040,4.00,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402658.2740,4.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402659.3240,3.45,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402663.3140,4.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402669.2940,3.70,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402675.2940,3.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402675.5340,3.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402676.3540,3.63,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402678.5240,4.00,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402679.3040,4.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402679.5340,4.05,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402681.4940,3.65,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402683.3140,3.93,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402684.3040,4.10,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402693.4540,3.85,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402697.3740,3.68,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402699.3240,3.92,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402699.4640,3.97,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402700.3940,4.07,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402702.4840,3.55,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402705.5240,3.75,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402707.3440,3.55,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402707.4540,3.50,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402710.4340,4.02,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402711.4340,3.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402712.4940,3.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
2402713.3640,3.60,,,Vis.,SNX,,NA,,NA,"""DATA: WWW.CRAO.CRIMEA.UA/~ASS/DBCE.HTML . MODERN NON-AAVSO PHOTOM. RED. BY VALENTINER, 1900.""",,,Z,,,,DEL CEP,AAVSO,STD,,2009BCrAO.105...78B,PKV,
